E12A	E12B	E20A	E20B
ENSMUSG00000084595	5.14502855998583	4.23068241681742	4.62041698990225	4.50703110069877
ENSMUSG00000028403	-1.38469047908395	-1.86499283263865	-2.98488808648397	-2.44183669009092
ENSMUSG00000059049	-1.91159625370558	-1.68206501723321	-3.0926451093857	-3.18179008492286
ENSMUSG00000028483	-0.86353345351759	-1.77787959668601	-2.04458230919771	-1.50153091280466
ENSMUSG00000028484	-0.0327578306815006	0.226496227407146	-1.63295543808152	-1.72210041361868
ENSMUSG00000066116	2.79844820660149	2.96609140973692	2.21061967188884	2.75367106828189
ENSMUSG00000064606	7.31834408293202	6.35108914359837	7.11731356815256	5.5537101667483
ENSMUSG00000038070	-1.52795588833649	-1.36031268520106	-1.4593471374526	-2.2049293985863
ENSMUSG00000066113	-2.37407818208013	-2.69520400428107	-2.30546943119624	-2.41885532039972
ENSMUSG00000070934	1.61842693694188	0.773701067389933	0.0182293295418638	1.33495064618042
ENSMUSG00000038047	-0.0542830410454087	-1.22339814506848	-1.97886988291655	-2.06801485845372
ENSMUSG00000088958	4.82585107611451	4.7646974742797	5.6012036035692	4.96152353707294
ENSMUSG00000028494	-0.512023372850873	-0.344380169715446	-0.443414621966983	-0.556800511170469
ENSMUSG00000038024	-1.19091468994448	-1.61649180777652	-1.71552626002806	-2.46110852116176
ENSMUSG00000028495	1.22809702194798	2.3930355865793	0.0470481662678601	0.590099562660914
ENSMUSG00000028496	-1.69195352594633	-2.60629966911475	-1.76707567924189	-2.96214735716362
ENSMUSG00000038368	-2.19938510579703	-1.66731838666436	-2.13077635491314	-2.87635861604684
ENSMUSG00000070923	-0.167940807507879	0.510462002300667	-0.243062960803435	-0.805938266794943
ENSMUSG00000043753	-0.174837068444635	-0.235990670279438	-1.35588592412475	-1.44503089966192
ENSMUSG00000008489	-0.74273066683072	-1.22303302038542	-2.34292827423073	-0.754140544820192
ENSMUSG00000028577	-0.0502569127369448	0.0656368770248328	-0.86891705222353	-1.43179235821504
ENSMUSG00000006386	-0.342849746178505	-1.25719588934692	-0.867461316262087	-1.61304357739579
ENSMUSG00000052684	0.639534447119594	-0.20519142243235	-0.304225874683887	-0.417611763887368
ENSMUSG00000028572	-1.75596721296187	-1.2239004938292	-1.68735846207798	-1.36265745137056
ENSMUSG00000084159	2.45664884740129	1.61192297784934	0.856451240001274	0.767306264464107
ENSMUSG00000028565	-0.808036742562525	-1.61272833058836	-2.73262358443367	-1.41590226779511
ENSMUSG00000028560	-0.00684571565111369	0.222685520821255	-1.18789457133123	-1.2770395468684
ENSMUSG00000028556	-1.43490646591067	-1.70708998789408	-2.70305602218528	-2.81644191138876
ENSMUSG00000073792	-1.2014218540356	-1.62699897186764	-2.38247070971572	-2.47161568525288
ENSMUSG00000025791	0.347027434822778	-0.567318708345635	-0.177584135260805	-0.923166396394503
ENSMUSG00000028532	-0.696273693995106	-0.75742729582991	-1.22088526407869	-1.33427115328217
ENSMUSG00000028530	-1.55312742227514	-1.38548421913972	-1.48451867139125	-2.23010093252495
ENSMUSG00000028527	-0.915719682124323	-0.383652962991654	-1.50354821683697	-0.522409920533011
ENSMUSG00000028528	-1.2667891542768	-1.58791497647774	-1.19818040339291	-0.53789637235089
ENSMUSG00000028524	-1.02877797976896	-1.8735038493209	-2.62897558716897	-2.08592419077592
ENSMUSG00000028522	-1.75186601995842	-1.52233478348606	-2.93291487563854	-3.02205985117571
ENSMUSG00000059195	2.46326071144419	2.88466128988448	1.19511115516958	2.88232332186477
ENSMUSG00000028519	-1.08982307807725	-1.15097667991206	-2.27087193375737	-2.36001690929453
ENSMUSG00000028518	-1.69412922514739	-1.52648602201196	-2.28195775986003	-1.73890636346698
ENSMUSG00000028514	-1.73294934370745	-1.79410294554225	-2.25756091379103	-2.37094680299451
ENSMUSG00000034926	-0.116573890354829	-0.542151008186874	-1.29762274603495	-1.38676772157211
ENSMUSG00000025413	0.477522929451549	-0.367202940100395	-0.466237392351932	-1.21181965348563
ENSMUSG00000061887	-0.405887481752494	-0.353681769264774	-2.00608508915251	-1.46303369275946
ENSMUSG00000028622	-0.263553917155711	-1.17790006032412	-1.44460277283583	-0.901551376442775
ENSMUSG00000057375	-1.4616540207882	-0.92958730165553	-1.39304526990431	-2.13862753103801
ENSMUSG00000028613	-1.77201667904439	-2.6863628222128	-1.50492770151346	-3.04221051026167
ENSMUSG00000034636	-1.28379020297945	-1.05425896650708	-1.35891235627501	-0.647241919241704
ENSMUSG00000034610	-0.481331946772162	-0.546467123154642	-1.74948150304677	-1.86286739225025
ENSMUSG00000063800	-0.511958050717666	-0.282426814245294	-1.69300690639778	-1.78215188193495
ENSMUSG00000084968	-0.587255798719188	-0.908381620920132	-0.518647047835298	-0.632032937038783
ENSMUSG00000034557	-1.3910413482039	-1.22339814506848	-1.97886988291655	-1.4358184865235
ENSMUSG00000053510	-0.523285529544609	-0.264031471455962	-0.675345303733582	-0.806761820306068
ENSMUSG00000028552	-1.49279404642384	-1.32515084328841	-1.42418529553995	-1.53757118474343
ENSMUSG00000028557	-0.198379262311981	-0.623956380144026	-1.3794281179921	-0.836376721599045
ENSMUSG00000010517	-0.455025924245579	-0.225494687773207	-0.979637494329157	-1.72521975546286
ENSMUSG00000028546	-1.12921259315461	-0.961569390019186	-1.06060384227072	-0.735902831563298
ENSMUSG00000034401	-0.596053142652604	-1.02163026048465	-1.77710199833272	-1.86624697386989
ENSMUSG00000083011	1.61610009417901	1.5549464923442	0.43505123849889	0.345906262961723
ENSMUSG00000028719	-0.473726853088774	-0.306083649953351	-1.06155538780142	-0.51850399140837
ENSMUSG00000028718	-0.22217011652198	-1.06689598607392	-1.822367723922	-1.91151269945916
ENSMUSG00000081138	-0.200022704711767	0.332044014420902	-0.131413953827877	-0.244799843031362
ENSMUSG00000028698	-0.0933538149660684	-0.0411481024783491	-0.587624719981523	-1.78269639790325
ENSMUSG00000003810	-0.107108940012228	-1.17647336416452	-1.6399313324133	-1.31523032170588
ENSMUSG00000034042	-0.162399965206415	-0.58797708303846	-1.34344882088653	-1.4325937964237
ENSMUSG00000028693	-0.00864830007356687	0.886153112336302	-1.54147069247464	-2.28705295360834
ENSMUSG00000028692	-0.1591621466149	1.29348995030538	0.358936021057016	0.234147614976415
ENSMUSG00000028691	0.28799545913736	0.966398268945905	-0.236616110946223	-0.350002000149704
ENSMUSG00000033948	-0.168143579694213	-0.35776109494174	-1.76834118709423	-1.22528979070118
ENSMUSG00000047675	4.17937096022135	2.40248138486188	0.581445758389421	1.24172978943144
ENSMUSG00000064542	14.6888476495988	14.7899041096592	12.1995369704082	14.1987004958192
ENSMUSG00000092680	14.4473272348774	16.7054444000578	13.872217219135	15.4943372200675
ENSMUSG00000095676	14.4035063228919	12.5172729163281	12.849387395921	12.5191261559885
ENSMUSG00000094405	9.93996351185129	9.41301552788582	7.53172750160916	7.55873005841954
ENSMUSG00000096280	9.95573666453154	8.54433415872576	6.30811218478258	6.43136764426085
ENSMUSG00000009640	-0.0980808983235661	0.069562304811857	-0.0294721474396766	-0.142858036643162
ENSMUSG00000028541	-0.437355396633546	-0.498508998468349	-1.61840425231366	-1.70754922785083
ENSMUSG00000033379	0.263941980204635	0.431585183340058	0.782040147876547	0.219164841885039
ENSMUSG00000033326	-0.638078815825093	-0.166724351617475	-1.81912767150521	-1.27607627511216
ENSMUSG00000033295	-1.29996657275972	-0.828612108552097	-1.8245781428433	-0.892227699029288
ENSMUSG00000033253	-1.26593794005827	-2.11066380961022	-2.86613554745829	-2.32308415106523
ENSMUSG00000006398	1.41114408966219	0.566418220110247	-0.189053517737822	-0.278198493274989
ENSMUSG00000033191	-0.404288562168659	-1.31863470533707	-0.928900132252242	-1.67448239338594
ENSMUSG00000028729	-0.528768216646736	-0.84989403884768	-0.460159465762846	-0.573545354966331
ENSMUSG00000028645	-0.509556524075052	0.0225101950576168	0.00854164359686038	-0.11624676248374
ENSMUSG00000028639	0.553782285541271	0.783313522013643	-0.627266570138843	-0.0842151737457932
ENSMUSG00000028637	-1.31799990134567	-2.65149479623398	-2.26176022314915	-3.00734248428285
ENSMUSG00000032998	-1.56239631199804	-1.98797342983009	-2.74344516767816	-2.83259014321532
ENSMUSG00000028634	-2.83944558116415	-3.16057140336509	-2.77083683028026	-2.88422271948374
ENSMUSG00000000085	-1.05716524492882	-1.48274236276087	-1.5817768150124	-1.25707580430498
ENSMUSG00000028633	0.164045786156205	0.102892184321401	-1.01700306952391	-1.10614804506108
ENSMUSG00000065490	5.80268939840546	5.85489511089318	5.30841849339	5.519213107644
ENSMUSG00000032890	-1.1014519171871	-2.01579806035551	-2.28250077286722	-1.73944937647417
ENSMUSG00000043207	-1.53666453929869	-1.00459782016603	-2.12449307401134	-1.58144167761829
ENSMUSG00000049878	-1.94644262850946	-0.881867843334373	-1.42834446083755	-1.99121976682906
ENSMUSG00000083558	6.46745157138	4.89852689118958	6.74834222702337	5.58635078605272
ENSMUSG00000083365	6.55509436971397	4.71749792504531	6.56952953432155	5.34162250683574
ENSMUSG00000028656	0.0886101847351952	0.0274565829003954	0.0134880314396391	-0.111300374640962
ENSMUSG00000011257	0.3029330724261	-0.177369281128602	-0.640827249377381	-0.754213138580862
ENSMUSG00000064655	4.82585107611451	5.05538231258688	4.75072892281895	4.18785361682744
ENSMUSG00000028649	-1.37531634053111	-0.734850354804596	-0.951635419439743	-1.57650837516311
ENSMUSG00000023075	0.106893431099063	0.336424667571432	-1.07415542458105	-1.16330040011822
ENSMUSG00000032643	1.88599260251303	0.716877498489961	-0.0385942393581082	-0.127739214895275
ENSMUSG00000042763	-0.147045228230777	0.0205979749046463	-0.0784364773468873	-0.824018738480589
ENSMUSG00000028869	-0.580611925215251	-0.901737747416195	-0.512003174331362	-0.625389063534847
ENSMUSG00000028863	-1.08129078274706	-0.913647579611638	-1.66911931745971	-1.12606792106666
ENSMUSG00000001985	-1.27210061818855	-1.6976777360206	-1.79671218827214	-1.91009807747562
ENSMUSG00000082062	2.75074962087379	1.83640347770537	1.56970076519367	2.55083906149763
ENSMUSG00000050188	1.38493979600939	1.55258299914481	0.797111261296742	1.34016265768979
ENSMUSG00000043962	-1.31346593939741	-0.454034163444604	-1.83807750948099	-2.58365977061469
ENSMUSG00000028847	0.503671717974093	1.32642327541393	-0.0841568167385525	0.458894579654498
ENSMUSG00000041530	0.620457771027379	0.0369486302107376	-2.3090387901007	-2.39818376563786
ENSMUSG00000042500	-0.902900304341145	-0.964053906175948	-0.978022457636701	-2.17309413555843
ENSMUSG00000081210	2.09108975287503	1.66551263504298	0.910040897194914	1.45309229358796
ENSMUSG00000028837	1.03243407992478	1.20007728306021	0.444605545212138	0.987656941605188
ENSMUSG00000028833	-0.591149714823679	-0.0590829956910106	-1.17897824953632	-0.197839953232368
ENSMUSG00000028830	-0.333293631572026	-1.17801950112397	-1.93349123897204	-2.02263621450921
ENSMUSG00000042446	-1.13136175535107	-0.660007291143447	-1.65597332543465	-1.76935921463813
ENSMUSG00000028820	1.07298367085676	1.27905634291763	-0.876921645511153	0.0554287983028559
ENSMUSG00000042388	-0.283152124667023	-0.708729242499071	-1.46420098034714	-1.55334595588431
ENSMUSG00000028804	-1.45695486763979	-3.11483899699923	-2.27561500712638	-2.40040341320698
ENSMUSG00000028796	-0.183457563805483	-1.35257266782856	-2.10804440567663	-2.19718938121379
ENSMUSG00000041000	-1.02598022881506	-1.347106051016	-0.957371477931169	-1.07075736713465
ENSMUSG00000028793	-0.221786277138566	-0.0541430740031394	0.638523021359827	-0.898759787388379
ENSMUSG00000040928	-1.93973949271267	-1.77209628957725	-1.87113074182878	-2.61671300296248
ENSMUSG00000028811	-0.677701587958687	-1.10327870579073	-1.20231315804227	-1.94789541917597
ENSMUSG00000050390	-0.635081525880889	-1.5494276690493	-1.15969309596447	-1.90527535709817
ENSMUSG00000057236	-0.81565485630005	0.0616204483689309	-1.3099257613155	-1.87280106730701
ENSMUSG00000047945	1.21091649564229	2.37585506027361	0.686304925558709	-0.0592773355749934
ENSMUSG00000028797	-0.794979844996625	-0.627336641861202	-0.276881677324713	-1.47195335524644
ENSMUSG00000040795	-0.372382157305985	-0.204738954170562	-0.303773406422099	-1.0493556675558
ENSMUSG00000053841	-0.525509672441398	-0.951086790273443	-1.70655852812151	-1.79570350365868
ENSMUSG00000003731	-0.856902328155474	-1.28247944598752	-2.03795118383559	-1.49489978744254
ENSMUSG00000028790	0.21935205431679	0.231398146859416	-1.31347033808428	-2.05905259921798
ENSMUSG00000080944	3.09112807418381	3.25877127731923	3.1597368250677	2.41415456393399
ENSMUSG00000028788	-0.236452590987092	-0.00692135451471998	-1.41750144666721	-1.50664642220437
ENSMUSG00000070729	1.6042756589125	2.42702721635234	1.67288440979639	0.927302148662687
ENSMUSG00000028772	0.123604720319751	-1.20989017456856	-0.82015560148373	-1.56573786261743
ENSMUSG00000028580	0.0501429663287105	-0.463863783389947	-1.2180065899459	-1.33139247914938
ENSMUSG00000065196	7.5558462586704	7.93540100248163	9.29990847950794	8.43468946687493
ENSMUSG00000093793	8.55754827805338	7.61575899101261	7.73549752205358	7.42331359412879
ENSMUSG00000095119	8.61420705682172	7.93091035921424	8.35255579207762	7.66011314466283
ENSMUSG00000025743	-0.688825339326431	-0.749978941161235	-0.145336642661874	-0.281086465596005
ENSMUSG00000028910	0.288943976621159	-0.136633141210886	-0.892104879058959	-0.981249854596125
ENSMUSG00000028911	0.0612073572888931	5.375545408981e-05	-1.11984149839122	-0.576790101998174
ENSMUSG00000028906	-0.715608275550149	-0.844477965445606	-2.21602417513004	-2.77889948112155
ENSMUSG00000040025	-0.299335610562522	-0.0698043740901504	-1.48038446624264	-1.5695294417798
ENSMUSG00000028901	-0.661340015699899	-1.50606588525184	-2.26153762309991	-2.35068259863708
ENSMUSG00000099937	5.29903131566588	3.64114718630644	3.37444447379474	3.91749587018779
ENSMUSG00000086290	1.63746446426381	0.858784878418692	1.60431422038877	0.429343082570163
ENSMUSG00000085241	2.65736822746507	0.999484098105629	1.83870808797849	0.643636410056761
ENSMUSG00000091021	1.701938482575	3.98796428244364	1.54987870838603	1.69052860458553
ENSMUSG00000066043	-1.01007064858975	-0.187319091149913	-1.5978991833024	-1.05484778690935
ENSMUSG00000054428	0.773199136509739	1.30526585564241	0.185370601797093	0.728421998190143
ENSMUSG00000028886	-0.603994838329331	-0.665148440164135	-1.12860640841291	-1.87418866954662
ENSMUSG00000028884	0.311897514153856	-0.11367960367819	-0.869151341526262	-0.958296317063425
ENSMUSG00000088990	4.49295186340614	4.43179826157134	3.96834029332256	3.85495440411907
ENSMUSG00000028879	0.220838163661483	0.159684561826683	0.145716010365927	-0.417159295625581
ENSMUSG00000037692	-1.77765710666267	-1.61001390352725	-2.36548564137532	-1.82243424498227
ENSMUSG00000028868	-0.752211865588965	0.107219910363842	-1.93326072126908	-2.02240569680625
ENSMUSG00000028851	0.789307552745019	1.32137427187769	0.201479018032373	0.744530414425423
ENSMUSG00000028848	0.732724024378651	0.900367227514078	0.144895489666006	0.687946886059056
ENSMUSG00000007880	-0.883520188925683	-0.0989338282946939	-2.80810703079683	-1.49138571415827
ENSMUSG00000012117	-0.0264222956874391	-0.451999413519484	-1.20747115136756	-1.29661612690472
ENSMUSG00000037443	-0.504039386721523	-0.565192988556323	-1.68508824240164	-1.7742332179388
ENSMUSG00000028832	1.69441944306923	1.81031323283101	-0.23016739880191	1.95851164579795
ENSMUSG00000046671	-1.12465261618829	-0.592585897055621	-1.71248115090093	-1.16942975450788
ENSMUSG00000028826	-0.440965991570227	-0.921268345124929	-1.38472631337371	-2.13030857450741
ENSMUSG00000028822	0.95544097502496	1.12308417816038	0.36761244031231	0.910663836705364
ENSMUSG00000037266	0.568908168665139	1.00919119289805	0.0746372636496844	-0.488238042341823
ENSMUSG00000037242	0.185368135019374	0.03658908865469	-2.00389154297823	-1.46084014658518
ENSMUSG00000028809	-0.55506027628773	-1.88855517117604	-1.49882059809121	-1.17411958738379
ENSMUSG00000059713	-1.05333611931572	-0.8856929161803	-1.64116465402837	-1.09811325763532
ENSMUSG00000028676	-0.495334542767946	-0.443128830280223	-1.43909486457142	-1.55248075377491
ENSMUSG00000028675	0.747486341850944	0.321909224018899	-0.433562513829173	-0.522707489366336
ENSMUSG00000028673	-0.411665884956523	-0.244022681821097	-0.343057134072634	-0.456443023276119
ENSMUSG00000028670	0.855053611333762	0.793900009498959	-0.325995244346355	-0.415140219883522
ENSMUSG00000028668	-0.934844848353958	-0.767201645218535	-0.866236097470068	-1.61181835860377
ENSMUSG00000007872	1.052724455666	1.52407891987361	-0.128324400014122	-0.217469375551286
ENSMUSG00000051351	-0.488347290916177	-0.913924408748226	-1.01295886099976	-1.75854112213346
ENSMUSG00000066037	-1.83539500455505	-1.71950121479327	-3.75998184642619	-2.44326052978764
ENSMUSG00000001089	-0.383029873160357	-1.18772146118619	-2.3076167150315	-1.76456531863845
ENSMUSG00000036940	-0.0600350137589949	0.199219044329652	-1.00379533556247	-1.74937759669617
ENSMUSG00000028664	-1.34362899008452	-1.08437493199587	-2.94382659748454	-1.12622945806667
ENSMUSG00000006699	-0.268249125770144	1.18440297115013	-0.199640374886254	-0.313026264089739
ENSMUSG00000028763	-0.392177034793253	-0.967820031960102	-3.16912580250034	-2.62607440610728
ENSMUSG00000043411	-0.963262458229771	-1.1528799734773	-1.45753336324523	-1.58232176932583
ENSMUSG00000041351	-1.38432487871322	-1.21668167557779	-0.866226711041303	-2.06129838896303
ENSMUSG00000028760	-0.565970139857605	-0.895778152366553	-2.75522981785522	-2.84437479339238
ENSMUSG00000084804	2.33375326855689	1.41940712538847	1.15270441287677	1.69575580926982
ENSMUSG00000028759	-1.18255616144954	-0.323124385496737	-1.70716773153313	-2.45274999266682
ENSMUSG00000028757	1.22857427992129	1.03895676467377	-0.371623327478723	0.171428068914327
ENSMUSG00000046447	-0.258369023737135	-1.17271516690555	-0.782980593820717	-0.896366483024202
ENSMUSG00000028745	-0.421759305880446	0.110307413252222	-1.00958784059309	-0.466536444200042
ENSMUSG00000028744	0.0795547225085507	-0.346022395323494	-1.10149413317156	-1.19063910870873
ENSMUSG00000087943	9.36305815780092	8.68343202691835	8.49192518666332	8.46749811880512
ENSMUSG00000078517	-1.44022640216468	-0.908159683032007	-0.922128234492764	-1.48500354048427
ENSMUSG00000066036	-2.2761947392393	-0.979770682850422	-0.828313954479878	-2.91419219852637
